idno;cntry;gndr;trmedmw;trwrkmw;trplcmw;trmdcnt;trwkcnt;trplcnt
61321;AT;1;3;3;3;3;1;3
61327;AT;2;3;3;3;3;3;3
61334;AT;2;3;3;3;3;1;3
61354;AT;1;3;3;3;3;3;3
61360;AT;2;3;4;3;3;3;3
61379;AT;2;3;3;3;1;1;3
61384;AT;2;3;3;3;3;1;3
61411;AT;1;3;3;3;3;3;3
61416;AT;1;3;3;3;3;3;3
61423;AT;2;3;3;3;3;1;3
61433;AT;2;3;3;3;3;1;3
61447;AT;2;3;3;3;3;3;3
61455;AT;1;3;3;3;3;3;3
61482;AT;2;3;3;3;3;1;3
61492;AT;2;3;3;3;3;1;8
61497;AT;2;3;2;3;3;1;1
61503;AT;2;3;3;3;3;3;3
61510;AT;2;3;3;3;3;8;3
61530;AT;1;3;3;3;3;1;8
61541;AT;1;3;3;3;3;1;3
61556;AT;2;3;3;3;3;1;3
61577;AT;2;3;3;3;3;3;3
61578;AT;2;3;3;4;3;8;8
61579;AT;1;3;3;3;3;1;3
61608;AT;2;1;3;3;1;1;1
61612;AT;2;3;3;3;3;8;8
61616;AT;1;3;2;3;3;3;3
61634;AT;1;3;3;3;1;3;8
61638;AT;2;3;1;4;3;1;3
61647;AT;2;3;3;3;8;1;8
61649;AT;2;3;3;3;3;1;3
61652;AT;2;3;1;3;3;1;3
61659;AT;1;3;3;3;1;1;8
61667;AT;1;3;3;3;3;8;3
61679;AT;1;3;3;3;3;1;3
61682;AT;2;3;8;3;3;3;3
61693;AT;1;3;3;3;3;3;3
61695;AT;2;3;3;3;1;1;3
61696;AT;1;3;3;3;3;1;3
61697;AT;1;3;4;3;3;3;3
61715;AT;1;3;3;3;3;1;3
61726;AT;2;3;3;3;3;1;3
61727;AT;2;3;3;3;3;3;3
61745;AT;1;3;3;3;3;1;3
61746;AT;2;3;2;2;3;1;1
61760;AT;2;3;4;3;3;3;3
61819;AT;2;3;3;3;3;1;3
61820;AT;1;3;3;3;3;1;3
61824;AT;2;3;2;3;3;1;3
61832;AT;2;3;3;3;3;1;3
61833;AT;1;3;3;3;3;1;3
61842;AT;1;3;3;3;3;3;3
61847;AT;2;3;3;3;3;1;8
61850;AT;1;3;3;3;3;1;3
61929;AT;1;3;3;3;3;1;3
61945;AT;1;3;3;3;3;3;2
61947;AT;2;3;3;3;3;1;3
61957;AT;1;3;3;3;3;3;3
61959;AT;2;3;3;3;1;1;8
61979;AT;2;3;3;3;3;1;3
61997;AT;2;3;3;4;2;1;8
61998;AT;2;3;3;3;3;1;2
62006;AT;1;3;3;3;3;3;3
62009;AT;2;3;3;3;8;1;8
62026;AT;1;3;3;3;3;3;2
62027;AT;2;3;3;3;3;3;3
62043;AT;2;3;3;3;3;3;3
62081;AT;2;3;3;3;3;1;3
62110;AT;1;3;3;3;3;1;3
62128;AT;2;3;3;3;3;1;8
62137;AT;1;3;3;3;3;3;3
62142;AT;1;3;3;3;3;1;3
62151;AT;1;3;3;3;1;1;8
62158;AT;2;3;3;3;3;3;3
62159;AT;2;3;3;1;3;3;3
62218;AT;2;3;3;3;3;1;3
62219;AT;2;3;3;3;3;1;3
62225;AT;1;3;3;3;8;3;3
62252;AT;1;3;2;1;3;2;3
62256;AT;2;3;2;4;3;1;3
62257;AT;1;3;3;3;3;1;3
62272;AT;1;3;3;3;3;1;2
62287;AT;1;4;3;3;3;3;3
62288;AT;2;3;2;3;3;1;3
62298;AT;2;3;3;3;3;1;3
62308;AT;1;3;3;4;3;1;8
62316;AT;2;1;2;1;3;1;8
62320;AT;2;3;3;3;3;1;3
62329;AT;2;3;1;3;3;1;3
62343;AT;1;4;3;3;3;1;2
62348;AT;2;8;3;4;3;3;3
62363;AT;1;3;3;3;3;1;3
62424;AT;1;3;3;3;3;1;8
62466;AT;1;3;3;3;3;1;3
62471;AT;2;3;3;3;3;1;3
62499;AT;1;3;3;3;3;1;3
62506;AT;2;3;3;3;3;1;3
62507;AT;2;3;3;3;3;3;3
62541;AT;2;3;1;3;3;1;3
62559;AT;2;3;3;3;3;1;3
62576;AT;2;3;2;3;3;1;3
62587;AT;1;3;3;3;3;1;3
62595;AT;1;3;3;3;3;1;2
62638;AT;1;3;3;3;3;1;3
62669;AT;2;3;3;3;3;8;3
62678;AT;2;3;2;3;3;1;3
62680;AT;2;1;1;3;1;1;3
62681;AT;1;3;3;1;3;1;2
62688;AT;1;3;3;3;3;1;3
62691;AT;2;3;2;3;1;1;3
62703;AT;2;2;3;2;1;1;1
62714;AT;1;4;3;3;3;1;3
62716;AT;2;3;3;3;8;1;8
62742;AT;1;4;3;3;2;1;3
62747;AT;2;3;3;3;3;1;3
62751;AT;2;3;3;3;3;1;3
62762;AT;2;3;2;3;3;1;3
62788;AT;1;3;3;4;3;3;3
62796;AT;1;3;3;3;3;1;3
62799;AT;2;3;3;3;3;1;3
62802;AT;2;3;3;3;3;3;3
62811;AT;1;3;3;4;3;1;3
62840;AT;2;3;3;3;3;3;3
62854;AT;1;3;3;1;3;3;2
62866;AT;1;3;3;3;3;1;3
62867;AT;1;3;3;3;3;3;3
62870;AT;2;3;3;3;3;3;3
62921;AT;2;2;2;3;1;1;1
62929;AT;2;3;3;3;1;1;3
62931;AT;2;3;2;3;3;1;2
62937;AT;1;3;3;3;3;3;3
62942;AT;2;3;3;3;3;1;3
62945;AT;2;3;3;3;8;3;3
63020;AT;2;3;1;3;3;1;3
63032;AT;2;3;1;3;3;1;3
63059;AT;1;3;3;3;3;1;8
63071;AT;1;3;8;3;3;1;3
63080;AT;2;3;1;3;3;1;3
63082;AT;2;3;3;3;3;1;3
63087;AT;2;3;4;3;3;1;3
63088;AT;1;3;3;3;3;1;3
63090;AT;2;3;3;3;3;3;2
63098;AT;2;3;2;3;3;1;3
63117;AT;2;3;3;3;3;1;3
63118;AT;1;3;3;3;3;3;3
63156;AT;2;3;3;3;3;1;8
63165;AT;2;3;2;3;1;1;3
63177;AT;1;3;3;1;3;1;2
63191;AT;1;3;3;3;3;1;3
63195;AT;1;3;3;3;2;1;3
63207;AT;1;3;3;3;3;3;3
63208;AT;2;3;3;3;3;1;3
63220;AT;1;3;3;3;3;3;2
63235;AT;2;3;3;3;3;1;3
63245;AT;1;3;3;3;3;1;3
63263;AT;1;3;3;3;3;8;8
63299;AT;1;3;3;3;3;3;3
63311;AT;2;3;3;3;3;3;3
63317;AT;2;3;2;3;3;1;3
63332;AT;2;3;1;3;3;1;3
63336;AT;2;3;4;3;3;3;3
63339;AT;1;3;3;3;3;1;8
63352;AT;1;3;3;3;3;1;3
63382;AT;1;3;3;3;3;3;3
63392;AT;1;3;3;3;3;8;8
63393;AT;1;3;3;3;3;1;3
63415;AT;1;3;3;3;3;1;1
63436;AT;1;3;3;4;8;3;8
63457;AT;2;3;3;3;3;1;2
63459;AT;2;3;3;3;1;1;1
63461;AT;2;3;2;4;3;1;3
63529;AT;1;3;3;3;3;1;3
63531;AT;2;3;3;3;3;1;3
63535;AT;2;3;3;3;3;3;3
63540;AT;2;3;3;3;3;1;3
63548;AT;1;3;3;3;3;8;8
63556;AT;2;3;3;4;3;1;2
63574;AT;1;3;3;1;3;3;2
63590;AT;2;3;2;3;8;1;8
63595;AT;2;3;1;3;3;1;3
63598;AT;2;3;3;3;3;3;3
63601;AT;2;3;3;4;3;1;3
63683;AT;1;3;1;8;3;1;3
63700;AT;1;3;3;3;3;3;3
63711;AT;2;3;3;3;8;1;3
63714;AT;1;3;3;3;3;1;3
63724;AT;1;3;3;3;3;1;3
63746;AT;2;3;1;3;3;1;3
63750;AT;1;3;3;3;3;1;3
63755;AT;1;3;3;3;3;1;3
63771;AT;1;3;3;3;3;1;3
63794;AT;2;2;2;3;3;1;3
63805;AT;2;3;3;4;3;1;8
63808;AT;1;3;3;3;3;1;3
63815;AT;1;3;3;3;3;1;3
63830;AT;2;3;4;3;3;1;3
63847;AT;1;3;3;3;3;3;3
63851;AT;1;3;3;3;3;1;3
63853;AT;1;3;3;3;3;3;8
63876;AT;2;3;3;3;3;3;3
63884;AT;2;3;3;3;3;1;2
63903;AT;1;3;3;3;3;3;3
63944;AT;2;3;3;3;3;3;3
63948;AT;1;3;3;3;3;3;3
63983;AT;2;3;1;3;1;1;3
64013;AT;1;3;3;3;3;1;3
64044;AT;1;3;3;3;3;1;8
64059;AT;2;3;3;3;3;1;3
64076;AT;2;3;3;3;3;1;3
64114;AT;2;3;3;3;3;1;3
64117;AT;1;3;3;3;3;8;3
64171;AT;2;3;3;3;3;1;2
64174;AT;2;4;2;3;1;1;3
64183;AT;2;3;3;3;3;1;3
64202;AT;2;3;3;3;3;1;3
64221;AT;2;3;1;3;3;1;3
64235;AT;1;3;3;3;3;3;3
64257;AT;2;3;3;3;3;1;3
64261;AT;2;3;3;3;3;1;3
64264;AT;2;3;3;3;3;3;3
64268;AT;2;3;3;3;3;3;3
64298;AT;1;3;3;3;3;1;3
64304;AT;1;3;3;3;3;3;3
64329;AT;2;3;3;3;3;1;3
64343;AT;1;3;3;3;3;1;3
64367;AT;2;3;3;3;3;1;8
64431;AT;2;3;2;3;3;1;3
64446;AT;1;3;3;1;3;1;2
64447;AT;2;3;3;3;3;1;3
64465;AT;2;3;2;3;3;1;3
64475;AT;1;3;3;3;3;1;3
64476;AT;2;3;2;3;1;1;3
64485;AT;1;3;3;3;3;1;3
64491;AT;2;3;3;3;3;8;3
64498;AT;2;2;3;3;1;1;3
64517;AT;1;3;3;3;3;1;3
64547;AT;2;3;1;3;3;1;3
64548;AT;2;3;3;3;3;8;8
64557;AT;2;3;3;3;3;1;3
64594;AT;1;3;3;3;3;3;3
64598;AT;2;3;3;3;3;1;2
64609;AT;2;3;4;3;3;3;3
64618;AT;1;3;3;3;3;1;3
64634;AT;2;3;3;3;3;1;8
64668;AT;2;3;2;3;3;1;3
64681;AT;2;3;3;3;3;1;3
64682;AT;2;3;2;3;3;1;3
64710;AT;2;3;3;3;3;1;3
64714;AT;1;3;3;3;1;1;1
64725;AT;2;3;3;3;3;1;8
64735;AT;1;3;3;3;3;3;3
64754;AT;2;3;3;3;1;1;3
64782;AT;1;3;3;1;3;3;2
64786;AT;2;3;1;4;3;1;8
64800;AT;1;3;3;3;3;1;1
64845;AT;1;3;3;3;3;1;3
64850;AT;1;3;3;3;3;3;2
64864;AT;2;3;3;3;3;3;3
64867;AT;2;3;1;1;3;1;3
64882;AT;2;3;3;3;2;1;2
64901;AT;1;3;3;3;3;1;3
64909;AT;1;3;3;3;3;8;2
64925;AT;1;3;3;3;3;1;3
64933;AT;2;3;2;3;3;1;3
64936;AT;1;3;3;3;3;3;2
64937;AT;1;3;3;3;3;8;3
64970;AT;2;3;3;3;3;3;3
65005;AT;1;3;3;3;3;8;3
65012;AT;2;3;3;3;3;3;3
65018;AT;2;3;1;3;3;1;3
65019;AT;2;3;3;3;3;3;3
65027;AT;1;3;3;3;3;1;3
65033;AT;1;3;3;3;3;3;2
65034;AT;2;3;3;3;3;3;3
65052;AT;2;3;2;3;3;1;3
65057;AT;1;3;3;3;3;3;3
65076;AT;1;3;3;3;3;1;2
65081;AT;2;3;3;3;3;2;3
65106;AT;2;3;3;3;2;3;3
65117;AT;1;3;3;3;3;3;3
65119;AT;1;3;3;3;3;1;3
65174;AT;2;3;1;3;3;1;3
65194;AT;2;3;3;3;8;1;3
65201;AT;1;3;3;3;1;1;8
65263;AT;2;3;1;3;8;1;8
65267;AT;2;3;3;3;3;1;3
65272;AT;2;3;1;3;3;1;3
65288;AT;1;3;3;1;3;3;2
65292;AT;1;3;3;3;3;1;2
65307;AT;1;3;3;3;3;3;3
65351;AT;2;2;2;1;3;1;8
65352;AT;1;3;1;3;8;3;2
65360;AT;2;3;3;3;3;1;3
65362;AT;1;3;3;3;3;3;3
65376;AT;1;3;3;3;3;1;3
65380;AT;2;3;3;3;3;8;3
65383;AT;2;3;3;3;3;1;3
65409;AT;2;3;2;4;3;1;8
65424;AT;2;3;3;3;3;1;8
65428;AT;1;3;3;3;3;3;3
65453;AT;1;3;3;4;3;1;3
65471;AT;2;3;3;3;3;3;3
65472;AT;1;3;2;3;3;1;3
65473;AT;2;3;1;3;3;1;3
65480;AT;1;3;3;3;2;1;3
65486;AT;2;3;1;3;3;1;3
65528;AT;1;2;3;2;1;1;1
65549;AT;2;3;2;3;3;1;3
65569;AT;2;3;3;3;3;3;3
65583;AT;1;3;3;3;3;1;3
65592;AT;2;3;3;3;3;1;3
65606;AT;2;3;3;4;3;1;8
65618;AT;1;3;3;3;3;1;3
65619;AT;1;3;3;3;3;3;2
65624;AT;2;3;3;3;3;1;3
65644;AT;2;3;3;3;8;3;3
65662;AT;1;3;3;3;3;1;3
65690;AT;2;3;3;3;3;3;3
65728;AT;1;3;3;3;3;1;2
65739;AT;2;3;3;3;3;3;3
65748;AT;1;3;3;2;8;8;2
65790;AT;1;3;3;3;3;3;3
65801;AT;1;3;3;3;3;1;3
65810;AT;2;3;3;3;3;1;3
65815;AT;1;3;3;3;3;1;3
65816;AT;1;3;3;3;3;1;3
65817;AT;2;2;2;3;8;1;3
65828;AT;2;3;2;3;3;2;3
65845;AT;2;3;3;3;3;3;3
65872;AT;1;7;3;3;3;3;3
65896;AT;2;7;3;3;3;1;3
65905;AT;1;3;1;2;3;2;2
65962;AT;1;3;1;3;3;1;1
65973;AT;1;3;3;3;3;1;3
66001;AT;2;3;3;3;3;1;3
66016;AT;1;3;3;3;3;3;3
66021;AT;2;3;3;3;3;1;3
66024;AT;2;3;1;3;3;1;3
66049;AT;1;3;3;3;3;3;3
66056;AT;2;3;1;3;3;1;8
66060;AT;2;3;3;4;3;1;3
66063;AT;1;3;3;3;3;1;3
66073;AT;2;3;3;3;3;1;3
66118;AT;1;3;3;3;3;3;3
66119;AT;2;3;3;3;3;1;3
66128;AT;2;3;3;3;8;1;8
66130;AT;1;3;3;3;3;1;3
66185;AT;2;3;1;3;3;1;3
66186;AT;2;3;3;3;3;1;8
66208;AT;2;3;3;3;3;1;2
66211;AT;2;3;3;3;3;1;3
66230;AT;2;3;4;3;3;1;3
66234;AT;1;3;3;3;3;1;3
66251;AT;1;3;3;3;3;1;8
66267;AT;2;3;3;4;3;1;8
66298;AT;1;3;3;3;3;1;2
66318;AT;2;3;3;3;3;3;3
66343;AT;2;3;1;3;3;1;3
66362;AT;2;3;3;3;3;1;3
66374;AT;2;2;2;3;7;1;3
66391;AT;2;3;3;3;3;1;3
66438;AT;2;3;4;3;3;3;3
66444;AT;1;3;3;3;3;3;3
66454;AT;2;3;3;4;3;3;8
66500;AT;2;3;2;3;3;1;3
66538;AT;2;3;2;3;3;1;3
66554;AT;2;3;3;3;3;1;3
66571;AT;2;3;1;3;3;1;3
66598;AT;1;3;3;4;3;1;3
66600;AT;1;3;3;3;1;1;1
66639;AT;2;3;1;3;3;1;3
66650;AT;2;3;3;3;3;1;3
66651;AT;2;3;3;3;3;3;3
66679;AT;2;1;3;3;3;1;3
66683;AT;2;3;3;3;3;1;3
66710;AT;1;3;3;3;1;1;3
66739;AT;1;3;3;3;3;3;3
66742;AT;1;3;3;3;3;1;2
66763;AT;2;3;3;3;3;1;3
66792;AT;2;3;1;3;3;1;3
66799;AT;2;3;3;3;8;8;8
66805;AT;2;3;1;3;3;1;3
66842;AT;1;3;3;3;3;2;2
66852;AT;1;3;3;3;3;1;3
66911;AT;2;3;2;3;1;1;3
66921;AT;2;3;3;3;3;1;3
66972;AT;1;3;3;3;3;1;3
66973;AT;2;3;3;3;3;1;3
66986;AT;1;3;3;3;3;3;3
66989;AT;1;3;1;4;3;3;3
66998;AT;1;3;1;3;3;1;3
67026;AT;1;3;3;3;3;1;3
67029;AT;2;3;3;4;3;8;3
67060;AT;2;3;3;3;3;3;3
67092;AT;1;3;3;3;3;1;8
67095;AT;2;3;4;3;3;3;3
67124;AT;1;3;3;3;3;2;3
67171;AT;1;3;3;3;3;1;3
67181;AT;2;3;3;4;3;3;3
67182;AT;2;3;3;3;3;1;3
67186;AT;2;3;3;3;2;3;3
67189;AT;2;3;3;3;3;1;3
67204;AT;1;3;3;3;3;1;3
67249;AT;2;3;1;4;3;1;3
67265;AT;2;3;2;1;3;1;1
67270;AT;2;3;3;3;1;3;3
67274;AT;2;3;2;3;3;1;8
67380;AT;2;3;3;1;3;1;1
67384;AT;2;3;3;3;1;1;3
67395;AT;1;3;3;3;3;8;3
67418;AT;2;3;3;4;3;8;3
67443;AT;1;3;3;3;3;1;3
67486;AT;2;3;3;3;3;1;3
67523;AT;1;3;3;3;3;1;3
67535;AT;2;3;3;1;1;1;1
67538;AT;2;3;3;3;3;3;3
67540;AT;2;2;3;4;8;8;8
67547;AT;2;3;3;3;3;3;3
67569;AT;2;3;3;3;3;1;3
67579;AT;2;3;1;3;3;1;3
67594;AT;1;3;3;3;3;1;8
67596;AT;1;3;3;3;1;1;1
67624;AT;2;3;3;3;3;3;3
67637;AT;1;3;3;3;3;1;3
67743;AT;2;1;3;3;3;1;3
67745;AT;2;3;1;3;3;1;3
67770;AT;1;3;3;3;3;1;3
67781;AT;1;3;3;3;3;3;3
67817;AT;2;6;6;6;3;3;3
67830;AT;1;3;3;3;3;1;3
67834;AT;1;3;3;3;3;1;3
67839;AT;2;3;1;3;3;1;3
67864;AT;2;3;1;3;3;1;1
67874;AT;2;3;2;3;3;1;3
67933;AT;2;3;1;3;3;1;8
67940;AT;1;3;3;3;3;1;3
67967;AT;2;3;2;3;3;1;2
68003;AT;2;3;4;3;3;3;3
68009;AT;1;3;3;8;3;1;3
68015;AT;1;3;3;3;3;1;3
68018;AT;1;3;3;3;3;1;8
68038;AT;1;3;1;3;3;3;3
68047;AT;2;3;1;4;3;1;8
68082;AT;1;4;3;1;8;2;2
68094;AT;1;3;3;3;3;8;3
68096;AT;2;3;2;3;3;1;3
68104;AT;1;3;3;2;3;1;2
68114;AT;2;3;1;3;3;1;3
68123;AT;2;3;3;3;3;1;3
68142;AT;2;3;4;3;3;3;3
68145;AT;1;3;3;3;3;1;3
68152;AT;2;3;3;3;3;1;1
68156;AT;2;3;3;3;3;3;3
68166;AT;1;3;3;3;1;1;2
68172;AT;2;3;3;4;3;1;3
68190;AT;2;3;3;3;3;1;3
68207;AT;2;3;3;4;3;1;8
68223;AT;1;3;3;3;3;1;3
68224;AT;1;3;3;2;3;3;2
68225;AT;2;3;1;3;3;3;3
68226;AT;1;3;3;3;3;3;3
68237;AT;1;3;3;3;3;1;3
68262;AT;2;3;3;1;1;1;3
68306;AT;1;3;3;3;8;1;8
68342;AT;2;3;3;3;3;1;3
68353;AT;1;3;3;3;3;1;3
68366;AT;2;3;3;3;3;1;3
68372;AT;2;4;3;3;3;1;3
68394;AT;2;3;1;3;3;1;3
68401;AT;2;3;3;3;3;1;3
68469;AT;1;3;3;3;3;8;3
68487;AT;2;3;3;3;3;3;3
68551;AT;2;3;3;4;3;1;3
68597;AT;2;3;2;3;3;1;3
68602;AT;2;3;3;3;3;3;3
68615;AT;2;3;3;3;3;1;3
68628;AT;1;3;3;3;1;1;2
68638;AT;1;3;3;3;3;3;3
68651;AT;2;3;1;3;3;1;3
68669;AT;1;3;3;3;3;1;2
68697;AT;1;3;3;3;3;1;3
68698;AT;2;3;3;3;3;3;3
68701;AT;2;3;3;3;3;3;3
68707;AT;2;3;3;3;3;1;3
68708;AT;1;3;3;3;8;1;3
68717;AT;2;3;3;3;3;1;3
68742;AT;2;3;3;3;1;1;2
68749;AT;1;4;3;1;3;1;3
68765;AT;2;3;3;3;3;1;3
68770;AT;1;3;3;3;3;3;3
68777;AT;2;3;2;3;1;1;3
68791;AT;2;3;3;3;3;1;3
68802;AT;1;3;3;3;3;1;3
68805;AT;2;3;1;3;3;1;3
68848;AT;2;3;3;3;3;1;3
68849;AT;1;3;3;3;8;1;2
68890;AT;2;3;2;3;3;1;3
68907;AT;1;3;4;3;3;3;3
68923;AT;2;3;3;3;3;1;3
68925;AT;1;3;3;3;3;1;3
68926;AT;1;3;3;3;3;3;3
68948;AT;2;3;3;3;3;3;3
68995;AT;1;3;3;3;3;3;3
69034;AT;1;3;3;3;3;3;3
69052;AT;2;3;3;3;3;3;3
69072;AT;1;3;3;3;3;1;2
69090;AT;1;3;3;3;3;1;3
69097;AT;1;3;3;3;1;1;3
69115;AT;1;3;3;3;3;1;3
69145;AT;1;3;3;3;3;1;3
69152;AT;1;3;3;3;3;1;3
69156;AT;1;3;2;4;3;2;3
69160;AT;2;3;1;4;3;1;8
69187;AT;2;3;4;4;3;3;3
69192;AT;1;3;3;3;3;1;3
69237;AT;2;3;3;3;3;8;3
69238;AT;1;3;3;3;3;1;3
69264;AT;2;3;3;3;3;3;3
69281;AT;2;3;3;3;3;1;3
69309;AT;2;3;2;3;3;1;8
69318;AT;2;3;2;3;3;1;3
69326;AT;2;3;3;3;3;1;3
69335;AT;1;3;3;3;1;1;8
69340;AT;1;3;1;3;1;1;8
69342;AT;2;3;1;3;1;1;1
69357;AT;2;3;3;3;3;1;3
69358;AT;1;3;3;3;3;1;3
69361;AT;2;3;4;3;3;3;3
69371;AT;2;3;1;3;3;1;2
69393;AT;2;3;3;3;3;1;3
69405;AT;1;3;3;3;3;3;3
69420;AT;2;3;3;4;3;3;3
69424;AT;2;3;3;3;3;1;3
69442;AT;2;3;3;3;3;3;3
69445;AT;2;3;3;3;3;1;3
69446;AT;1;3;3;1;3;8;2
69499;AT;1;3;3;3;3;3;3
69506;AT;2;3;3;4;3;3;3
69517;AT;1;3;3;4;3;3;2
69544;AT;2;3;3;3;3;1;3
69557;AT;1;3;3;3;3;1;3
69596;AT;1;3;3;3;3;3;3
69603;AT;2;3;3;3;8;1;3
69611;AT;2;3;1;3;3;1;3
69633;AT;2;3;2;2;1;1;1
69638;AT;2;3;1;3;3;1;3
69687;AT;2;3;1;3;3;1;3
69714;AT;1;3;3;3;1;1;3
69734;AT;1;3;3;3;2;2;2
69743;AT;1;3;3;3;3;1;3
69746;AT;2;3;3;3;3;1;3
69749;AT;2;3;3;3;3;1;3
69758;AT;2;3;3;3;3;1;3
69761;AT;1;3;3;3;3;1;2
69773;AT;1;3;3;3;3;1;1
69785;AT;2;3;2;3;3;1;3
69799;AT;1;3;3;3;3;1;8
69808;AT;1;3;3;3;3;1;8
69810;AT;2;3;2;3;3;1;3
69836;AT;1;3;3;3;3;1;3
69857;AT;1;3;3;3;3;2;2
69946;AT;1;3;3;3;3;3;2
69959;AT;1;3;3;3;3;3;3
69967;AT;1;3;3;3;3;1;3
69991;AT;1;3;3;3;3;1;3
69997;AT;2;3;2;8;7;1;1
70024;AT;2;1;1;3;1;1;3
70025;AT;2;3;2;2;1;1;1
70043;AT;1;3;3;3;3;1;3
70046;AT;1;3;3;3;3;1;2
70048;AT;2;3;3;3;3;3;3
70054;AT;1;3;3;3;1;1;3
70057;AT;2;3;8;8;3;1;3
70073;AT;1;3;3;3;3;3;3
70085;AT;2;3;3;4;3;1;8
70100;AT;1;3;3;3;3;1;3
70111;AT;1;3;3;3;3;1;3
70118;AT;1;3;3;3;3;1;3
70120;AT;2;3;3;3;3;1;3
70122;AT;2;3;3;3;3;3;3
70145;AT;1;3;3;3;3;1;3
70169;AT;2;3;3;3;3;1;3
70196;AT;1;3;3;3;3;1;3
70207;AT;2;3;2;3;3;1;3
70212;AT;2;3;3;3;3;3;3
70225;AT;2;3;3;3;3;3;3
70243;AT;2;3;3;3;3;3;3
70250;AT;2;3;3;3;3;1;3
70293;AT;2;3;1;3;3;3;3
70299;AT;1;3;3;1;1;1;1
70318;AT;2;3;3;3;1;1;3
70330;AT;2;1;1;2;1;1;3
70334;AT;2;3;2;3;3;1;3
70339;AT;2;3;3;3;3;3;3
70376;AT;1;3;3;3;3;1;3
70383;AT;1;3;3;3;3;1;3
70419;AT;1;3;3;3;3;8;8
70476;AT;2;3;1;4;3;1;3
70484;AT;2;3;2;3;3;3;3
70504;AT;2;3;3;3;3;3;3
70515;AT;2;3;3;3;3;1;3
70536;AT;1;3;3;3;3;1;3
70542;AT;2;3;3;4;3;1;8
70548;AT;1;3;3;3;3;1;3
70551;AT;2;3;3;4;3;3;3
70560;AT;2;3;3;3;3;3;3
70562;AT;2;3;2;3;3;1;8
70568;AT;1;3;3;3;3;3;3
70571;AT;1;3;3;3;3;1;8
70572;AT;1;3;3;3;3;3;3
70577;AT;2;3;3;3;3;3;2
70612;AT;2;3;3;3;3;1;3
70615;AT;2;3;3;3;3;3;3
70646;AT;1;3;3;3;3;2;2
70680;AT;2;3;1;3;3;1;3
70713;AT;2;3;2;3;3;1;3
70722;AT;1;3;3;3;3;1;3
70725;AT;2;3;3;3;8;8;8
70748;AT;2;3;3;3;3;1;3
70763;AT;2;3;2;3;1;1;3
70765;AT;2;3;3;3;2;1;1
70779;AT;2;3;1;3;3;1;3
70786;AT;1;3;3;3;3;8;3
70799;AT;2;3;2;3;3;1;3
70809;AT;2;3;3;3;3;3;3
70824;AT;2;3;3;3;3;8;8
70836;AT;2;3;1;3;3;1;3
70851;AT;2;3;2;3;1;1;3
70873;AT;2;3;1;3;3;1;3
70883;AT;2;3;3;3;3;1;3
70884;AT;1;3;3;3;3;3;3
70895;AT;2;3;1;1;3;1;1
70897;AT;2;3;3;3;3;3;3
70909;AT;2;3;1;3;3;1;8
70914;AT;2;3;3;3;3;1;3
70926;AT;2;3;2;3;3;1;3
70952;AT;1;3;3;3;3;3;3
70986;AT;2;3;3;3;3;1;3
70996;AT;2;1;2;4;1;1;8
70999;AT;2;4;1;3;3;1;3
71002;AT;2;3;3;3;3;1;3
71011;AT;2;3;3;3;3;3;3
71032;AT;1;3;3;3;3;1;3
71041;AT;2;3;3;3;3;1;3
71083;AT;1;3;3;3;2;1;1
71086;AT;1;3;1;3;3;2;3
71089;AT;1;3;3;3;3;3;3
71111;AT;1;3;1;3;3;1;3
71126;AT;2;3;3;3;3;1;3
71138;AT;1;3;3;3;2;1;3
71155;AT;1;3;3;3;3;3;3
71179;AT;1;3;3;3;3;1;3
71183;AT;2;3;3;4;3;1;8
71189;AT;2;2;2;4;1;1;1
71196;AT;2;3;3;3;8;1;3
71198;AT;2;3;3;3;3;3;3
71212;AT;2;3;3;3;3;1;3
71215;AT;2;3;3;3;1;1;3
71224;AT;2;3;3;3;1;1;3
71242;AT;1;3;3;3;3;1;2
71243;AT;1;3;3;3;3;3;3
71254;AT;1;3;3;3;3;3;3
71265;AT;1;3;2;2;3;1;2
71269;AT;1;3;3;3;3;1;3
71292;AT;2;3;3;4;3;1;3
71315;AT;1;3;3;3;3;1;3
71330;AT;2;3;3;3;3;1;8
71360;AT;1;3;3;3;3;1;3
71367;AT;1;3;3;3;3;1;3
71377;AT;2;3;1;1;3;1;1
71379;AT;2;3;3;3;3;1;3
71387;AT;2;3;1;3;3;1;3
71402;AT;2;3;3;3;3;1;3
71405;AT;1;3;3;3;3;3;3
71406;AT;1;3;3;1;3;3;2
71428;AT;2;3;2;3;3;1;3
71434;AT;2;3;3;3;2;1;3
71458;AT;2;3;3;3;3;3;3
71465;AT;1;3;3;3;1;1;3
71473;AT;2;3;1;3;8;1;8
71510;AT;1;3;3;3;3;1;3
71542;AT;2;3;2;3;1;1;3
71581;AT;1;3;2;3;3;1;3
71601;AT;2;3;3;3;3;8;3
71605;AT;2;3;2;3;3;1;2
71611;AT;1;3;3;3;3;1;1
71616;AT;2;3;3;3;3;1;3
71629;AT;1;3;3;2;3;1;2
71668;AT;2;3;3;3;2;1;3
71675;AT;1;3;3;3;3;3;3
71677;AT;2;3;1;3;3;1;3
71683;AT;2;3;3;3;3;1;8
71698;AT;2;3;2;3;3;1;3
71732;AT;2;3;1;3;3;1;3
71744;AT;1;3;3;3;3;1;1
71748;AT;1;3;3;3;3;1;3
71776;AT;1;3;3;3;3;3;3
